GOV_ID,Name,State,Census_State,Total_Expenditure,Population,Per_Capita,Latitude,Longitude
362107208856,NEWARK VALLEY VILLAGE,NY,36,1451000,,,,
362109208858,ITHACA CITY,NY,36,94490000,,,,
362119109592,PLEASANTVILLE VILLAGE,NY,36,4525000,,,,
362119109593,YONKERS CITY,NY,36,631235000,,,,
362119131302,SCARSDALE VILLAGE,NY,36,20425000,,,,
362119131303,WHITE PLAINS CITY,NY,36,168400000,,,,
362119139361,SLEEPY HOLLOW VILLAGE,NY,36,12408000,,,,
362119170678,MAMARONECK VILLAGE,NY,36,60233000,,,,
362119170680,NEW ROCHELLE CITY,NY,36,117640000,,,,
362119170683,TARRYTOWN VILLAGE,NY,36,57000000,,,,
362119186665,MOUNT VERNON CITY,NY,36,12060000,,,,
362119193775,HASTINGS ON HUDSON VILLAGE,NY,36,9680000,,,,
362119202206,BUCHANAN VILLAGE,NY,36,2020000,,,,
362119202207,IRVINGTON VILLAGE,NY,36,11980000,,,,
362119204981,BRONXVILLE VILLAGE,NY,36,21430000,,,,
362119212887,OSSINING VILLAGE,NY,36,18940000,,,,
363001208866,COLONIE TOWN,NY,36,91616000,,,,
363001211241,BETHLEHEM TOWN,NY,36,36395000,,,,
363003131306,HUME TOWN,NY,36,578000,,,,
363007131311,VESTAL TOWN,NY,36,2255000,,,,
363011170731,AURELIUS TOWN,NY,36,5062000,,,,
363017208875,BAINBRIDGE TOWN,NY,36,235000,,,,
363019170765,DANNEMORA TOWN,NY,36,956000,,,,
363027208880,EAST FISHKILL TOWN,NY,36,23894000,,,,
363029109636,ELMA TOWN,NY,36,3430000,,,,
363029131345,AMHERST TOWN,NY,36,102601000,,,,
363029170810,TONAWANDA TOWN,NY,36,51242000,,,,
363029208883,CHEEKTOWAGA TOWN,NY,36,47550000,,,,
363045131366,CLAYTON TOWN,NY,36,5594000,,,,
363045131367,ORLEANS TOWN,NY,36,10125000,,,,
363055184111,PENFIELD TOWN,NY,36,6920000,,,,
363055202217,GREECE TOWN,NY,36,19694000,,,,
363059131387,NORTH HEMPSTEAD TOWN,NY,36,382043000,,,,
363059170895,HEMPSTEAD TOWN,NY,36,511616000,,,,
363059170896,OYSTER BAY TOWN,NY,36,573405000,,,,
363063170897,LOCKPORT TOWN,NY,36,12805000,,,,
363067170917,ONONDAGA TOWN,NY,36,710000,,,,
363069170925,MANCHESTER TOWN,NY,36,2673000,,,,
363071131396,CRAWFORD TOWN,NY,36,1920000,,,,
363071170932,MONTGOMERY TOWN,NY,36,7801000,,,,
363071247711,PALM TREE TOWN,NY,36,493000,,,,
363075170944,GRANBY TOWN,NY,36,8667000,,,,
363087109689,RAMAPO TOWN,NY,36,65065000,,,,
363087170969,ORANGETOWN TOWN,NY,36,82860000,,,,
363087184103,CLARKSTOWN TOWN,NY,36,109485000,,,,
363089170979,MASSENA TOWN,NY,36,676000,,,,
363091109697,CLIFTON PARK TOWN,NY,36,5894000,,,,
363093190997,NISKAYUNA TOWN,NY,36,38414000,,,,
363095139398,COBLESKILL TOWN,NY,36,1476000,,,,
363101193802,PRATTSBURGH TOWN,NY,36,962000,,,,
363103109708,ISLIP TOWN,NY,36,186565000,,,,
363103171023,BROOKHAVEN TOWN,NY,36,461710000,,,,
363103171024,HUNTINGTON TOWN,NY,36,125300000,,,,
363103171026,SMITHTOWN TOWN,NY,36,42961000,,,,
363103171027,SOUTHAMPTON TOWN,NY,36,80907000,,,,
363103184106,SOUTHOLD TOWN,NY,36,19830000,,,,
363103184112,BABYLON TOWN,NY,36,171503000,,,,
363103208920,EAST HAMPTON TOWN,NY,36,74215000,,,,
363105208923,MAMAKATING TOWN,NY,36,440000,,,,
363111109714,ESOPUS TOWN,NY,36,1680000,,,,
363113190999,QUEENSBURY TOWN,NY,36,7860000,,,,
363117171060,LYONS TOWN,NY,36,341000,,,,
363119109723,CORTLANDT TOWN,NY,36,8430000,,,,
363119109725,MAMARONECK TOWN,NY,36,55512000,,,,
363119171068,MOUNT PLEASANT TOWN,NY,36,76125000,,,,
363119171069,NORTH CASTLE TOWN,NY,36,26108000,,,,
363119171072,RYE TOWN,NY,36,11955000,,,,
363119202227,NEW CASTLE TOWN,NY,36,16945000,,,,
363119202228,POUND RIDGE TOWN,NY,36,128000,,,,
363119212078,GREENBURGH TOWN,NY,36,88565000,,,,
371001208934,ALAMANCE COUNTY,NC,37,185538000,,,,
371013191037,BEAUFORT COUNTY,NC,37,41261000,,,,
371017131676,BLADEN COUNTY,NC,37,10515000,,,,
371019194502,BRUNSWICK COUNTY,NC,37,422621000,,,,
371021131677,BUNCOMBE COUNTY,NC,37,740946000,,,,
371023109978,BURKE COUNTY,NC,37,39863000,,,,
371025194503,CABARRUS COUNTY,NC,37,336658000,,,,
371027131678,CALDWELL COUNTY,NC,37,31323000,,,,
371029171088,CAMDEN COUNTY,NC,37,5005000,,,,
371031171089,CARTERET COUNTY,NC,37,33360000,,,,
371033171090,CASWELL COUNTY,NC,37,15881000,,,,
371035131679,CATAWBA COUNTY,NC,37,269684000,,,,
371037186749,CHATHAM COUNTY,NC,37,205819000,,,,
371045194939,CLEVELAND COUNTY,NC,37,44296000,,,,
371047109985,COLUMBUS COUNTY,NC,37,42653000,,,,
371049205055,CRAVEN COUNTY,NC,37,30715000,,,,
371051171091,CUMBERLAND COUNTY,NC,37,56914000,,,,
371053193805,CURRITUCK COUNTY,NC,37,25875000,,,,
371055171092,DARE COUNTY,NC,37,140852000,,,,
371057171093,DAVIDSON COUNTY,NC,37,78527000,,,,
371061131680,DUPLIN COUNTY,NC,37,50449000,,,,
371063171094,DURHAM COUNTY,NC,37,643473000,,,,
371065171095,EDGECOMBE COUNTY,NC,37,26370000,,,,
371067205056,FORSYTH COUNTY,NC,37,632664000,,,,
371069194507,FRANKLIN COUNTY,NC,37,6069000,,,,
371071171096,GASTON COUNTY,NC,37,162905000,,,,
371075194508,GRAHAM COUNTY,NC,37,3731000,,,,
371077212079,GRANVILLE COUNTY,NC,37,75658000,,,,
371081171098,GUILFORD COUNTY,NC,37,608043000,,,,
371083109998,HALIFAX COUNTY,NC,37,29358000,,,,
371085131681,HARNETT COUNTY,NC,37,255795000,,,,
371087171099,HAYWOOD COUNTY,NC,37,44403000,,,,
371089171100,HENDERSON COUNTY,NC,37,192706000,,,,
371097193806,IREDELL COUNTY,NC,37,173493000,,,,
371101194509,JOHNSTON COUNTY,NC,37,499213000,,,,
371103171102,JONES COUNTY,NC,37,10332000,,,,
371109171103,LINCOLN COUNTY,NC,37,154887000,,,,
371113171104,MACON COUNTY,NC,37,24943000,,,,
371119171107,MECKLENBURG COUNTY,NC,37,1764034000,,,,
371125208936,MOORE COUNTY,NC,37,249700000,,,,
371127194510,NASH COUNTY,NC,37,58529000,,,,
371129131685,NEW HANOVER COUNTY,NC,37,382321000,,,,
371133171109,ONSLOW COUNTY,NC,37,253222000,,,,
371135194511,ORANGE COUNTY,NC,37,307605000,,,,
371139208937,PASQUOTANK COUNTY,NC,37,16396000,,,,
371141171110,PENDER COUNTY,NC,37,132005000,,,,
371145208938,PERSON COUNTY,NC,37,6286000,,,,
371147194512,PITT COUNTY,NC,37,120792000,,,,
371149131687,POLK COUNTY,NC,37,14387000,,,,
371151171111,RANDOLPH COUNTY,NC,37,124002000,,,,
371153208939,RICHMOND COUNTY,NC,37,24389000,,,,
371155191040,ROBESON COUNTY,NC,37,32265000,,,,
371157186764,ROCKINGHAM COUNTY,NC,37,53857000,,,,
371159171112,ROWAN COUNTY,NC,37,78182000,,,,
371161171113,RUTHERFORD COUNTY,NC,37,25817000,,,,
371163131688,SAMPSON COUNTY,NC,37,101299000,,,,
371165171114,SCOTLAND COUNTY,NC,37,37975000,,,,
371167171115,STANLY COUNTY,NC,37,31576000,,,,
371171211405,SURRY COUNTY,NC,37,119737000,,,,
371173171116,SWAIN COUNTY,NC,37,4233000,,,,
371177171118,TYRRELL COUNTY,NC,37,4259000,,,,
371179110024,UNION COUNTY,NC,37,894034000,,,,
371183194514,WAKE COUNTY,NC,37,2699580000,,,,
371189171120,WATAUGA COUNTY,NC,37,62005000,,,,
371191171121,WAYNE COUNTY,NC,37,154305000,,,,
371193110029,WILKES COUNTY,NC,37,28247000,,,,
371195131691,WILSON COUNTY,NC,37,27900000,,,,
371199171123,YANCEY COUNTY,NC,37,20022000,,,,
372001171124,GRAHAM CITY,NC,37,5085000,,,,
372001186770,BURLINGTON CITY,NC,37,29944000,,,,
372009193807,WEST JEFFERSON TOWN,NC,37,639000,,,,
372013131696,AURORA TOWN,NC,37,334000,,,,
372013208944,WASHINGTON CITY,NC,37,9540000,,,,
372017205059,ELIZABETHTOWN TOWN,NC,37,2749000,,,,
372019131700,BALD HEAD ISLAND VILLAGE,NC,37,10157000,,,,
372019131701,SUNSET BEACH TOWN,NC,37,1463000,,,,
372019183716,OAK ISLAND TOWN,NC,37,74456000,,,,
372019194725,BOILING SPRING LAKES CITY,NC,37,460000,,,,
372021171149,ASHEVILLE CITY,NC,37,167168000,,,,
372023171153,MORGANTON CITY,NC,37,13890000,,,,
372025110047,CONCORD CITY,NC,37,52410000,,,,
372025208949,KANNAPOLIS CITY,NC,37,170332000,,,,
372027212215,LENOIR CITY,NC,37,21895000,,,,
372031208951,MOREHEAD CITY CITY,NC,37,20905000,,,,
372035186779,CLAREMONT CITY,NC,37,100000,,,,
372035208954,HICKORY CITY,NC,37,77928000,,,,
372035208955,NEWTON CITY,NC,37,18732000,,,,
372035212978,CONOVER CITY,NC,37,5560000,,,,
372041186780,EDENTON TOWN,NC,37,7650000,,,,
372045191046,SHELBY CITY,NC,37,59721000,,,,
372045208957,KINGS MOUNTAIN CITY,NC,37,26166000,,,,
372047171171,CHADBOURN TOWN,NC,37,2963000,,,,
372051131717,FAYETTEVILLE CITY,NC,37,853781000,,,,
372051212979,HOPE MILLS TOWN,NC,37,1753000,,,,
372055131719,KILL DEVIL HILLS TOWN,NC,37,4368000,,,,
372055171184,KITTY HAWK TOWN,NC,37,4016000,,,,
372057208959,LEXINGTON CITY,NC,37,26143000,,,,
372057208960,THOMASVILLE CITY,NC,37,43834000,,,,
372061171189,WARSAW TOWN,NC,37,4696000,,,,
372063208963,DURHAM CITY,NC,37,236865000,,,,
372067171192,KERNERSVILLE TOWN,NC,37,36368000,,,,
372067194744,WINSTON-SALEM CITY,NC,37,836212000,,,,
372071171196,BELMONT CITY,NC,37,15283000,,,,
372071171199,GASTONIA CITY,NC,37,137673000,,,,
372071191049,DALLAS TOWN,NC,37,2951000,,,,
372081171206,GIBSONVILLE TOWN,NC,37,3962000,,,,
372081171207,GREENSBORO CITY,NC,37,711380000,,,,
372081194732,HIGH POINT CITY,NC,37,287215000,,,,
372081194737,OAK RIDGE TOWN,NC,37,2983000,,,,
372085171212,DUNN CITY,NC,37,11802000,,,,
372087171215,WAYNESVILLE TOWN,NC,37,4686000,,,,
372089186792,HENDERSONVILLE CITY,NC,37,79114000,,,,
372097208971,STATESVILLE CITY,NC,37,16699000,,,,
372097212216,MOORESVILLE TOWN,NC,37,101064000,,,,
372099131736,SYLVA TOWN,NC,37,100000,,,,
372101205072,CLAYTON TOWN,NC,37,139981000,,,,
372101205073,SMITHFIELD TOWN,NC,37,14878000,,,,
372101208973,SELMA TOWN,NC,37,2458000,,,,
372105205074,SANFORD CITY,NC,37,65182000,,,,
372107131739,KINSTON CITY,NC,37,16017000,,,,
372113131740,FRANKLIN TOWN,NC,37,65555000,,,,
372119131743,DAVIDSON TOWN,NC,37,18768000,,,,
372119171232,CORNELIUS TOWN,NC,37,20989000,,,,
372119171233,HUNTERSVILLE TOWN,NC,37,34821000,,,,
372119194726,CHARLOTTE CITY,NC,37,4291260000,,,,
372125110093,ABERDEEN TOWN,NC,37,5018000,,,,
372127208976,ROCKY MOUNT CITY,NC,37,42157000,,,,
372129171247,KURE BEACH TOWN,NC,37,4833000,,,,
372129171248,WILMINGTON CITY,NC,37,267115000,,,,
372129186797,CAROLINA BEACH TOWN,NC,37,29386000,,,,
372133208979,JACKSONVILLE CITY,NC,37,47375000,,,,
372135171254,CARRBORO TOWN,NC,37,15003000,,,,
372139194728,ELIZABETH CITY CITY,NC,37,2175000,,,,
372141131758,TOPSAIL BEACH TOWN,NC,37,3240000,,,,
372147205078,GREENVILLE CITY,NC,37,192671000,,,,
372151205079,ASHEBORO CITY,NC,37,2605000,,,,
372155171275,LUMBERTON CITY,NC,37,2869000,,,,
372155208983,RED SPRINGS TOWN,NC,37,4232000,,,,
372157131766,EDEN CITY,NC,37,26407000,,,,
372159110108,SALISBURY CITY,NC,37,64446000,,,,
372161171286,RUTHERFORDTON TOWN,NC,37,2063000,,,,
372161193819,FOREST CITY TOWN,NC,37,266000,,,,
372163211808,CLINTON CITY,NC,37,6892000,,,,
372165171290,LAURINBURG CITY,NC,37,14612000,,,,
372167208990,ALBEMARLE CITY,NC,37,27871000,,,,
372171194729,ELKIN TOWN,NC,37,1866000,,,,
372179194731,WEDDINGTON TOWN,NC,37,178000,,,,
372179211409,MONROE CITY,NC,37,87855000,,,,
372181110118,HENDERSON CITY,NC,37,30356000,,,,
372183110119,HOLLY SPRINGS TOWN,NC,37,90526000,,,,
372183110120,WAKE FOREST TOWN,NC,37,33664000,,,,
372183131775,CARY TOWN,NC,37,433730000,,,,
372183131777,ROLESVILLE TOWN,NC,37,7600000,,,,
372183171302,APEX TOWN,NC,37,122171000,,,,
372183171303,FUQUAY-VARINA TOWN,NC,37,97225000,,,,
372183171304,GARNER TOWN,NC,37,55299000,,,,
372183171305,RALEIGH CITY,NC,37,1677298000,,,,
372183171306,WENDELL TOWN,NC,37,11769000,,,,
372183208993,MORRISVILLE TOWN,NC,37,38735000,,,,
372189191056,BOONE TOWN,NC,37,30060000,,,,
372189208995,BLOWING ROCK TOWN,NC,37,13964000,,,,
372191202308,GOLDSBORO CITY,NC,37,43756000,,,,
372195194743,WILSON CITY,NC,37,38624000,,,,
381003171318,BARNES COUNTY,ND,38,15115000,,,,
381011208999,BOWMAN COUNTY,ND,38,56000,,,,
381015131854,BURLEIGH COUNTY,ND,38,52179000,,,,
381017184080,CASS COUNTY,ND,38,184618000,,,,
381023171322,DIVIDE COUNTY,ND,38,5832000,,,,
381033171325,GOLDEN VALLEY COUNTY,ND,38,318000,,,,
381035171326,GRAND FORKS COUNTY,ND,38,36699000,,,,
381039171327,GRIGGS COUNTY,ND,38,1609000,,,,
381041139484,HETTINGER COUNTY,ND,38,161000,,,,
381053171330,MCKENZIE COUNTY,ND,38,27805000,,,,
381055171331,MCLEAN COUNTY,ND,38,3189000,,,,
381057191070,MERCER COUNTY,ND,38,7557000,,,,
381059110190,MORTON COUNTY,ND,38,1362000,,,,
381065131858,OLIVER COUNTY,ND,38,262000,,,,
381071171335,RAMSEY COUNTY,ND,38,435000,,,,
381077209000,RICHLAND COUNTY,ND,38,85000,,,,
381079171337,ROLETTE COUNTY,ND,38,8567000,,,,
381089110196,STARK COUNTY,ND,38,3000,,,,
381093171339,STUTSMAN COUNTY,ND,38,5625000,,,,
381097131862,TRAILL COUNTY,ND,38,11064000,,,,
381101171340,WARD COUNTY,ND,38,16620000,,,,
381103110198,WELLS COUNTY,ND,38,95000,,,,
381105191071,WILLIAMS COUNTY,ND,38,1936000,,,,
382003171347,VALLEY CITY CITY,ND,38,18367000,,,,
382009171354,BOTTINEAU CITY,ND,38,1065000,,,,
382013171361,COLUMBUS CITY,ND,38,109000,,,,
382015131872,BISMARCK CITY,ND,38,186841000,,,,
382015171367,LINCOLN CITY,ND,38,741000,,,,
382017110213,HORACE CITY,ND,38,137644000,,,,
382017110214,MAPLETON CITY,ND,38,8940000,,,,
382017171370,CASSELTON CITY,ND,38,11172000,,,,
382017171371,FARGO CITY,ND,38,883511000,,,,
382017171375,WEST FARGO CITY,ND,38,328633000,,,,
382017191073,ARTHUR CITY,ND,38,408000,,,,
382021191075,OAKES CITY,ND,38,13069000,,,,
382025225273,KILLDEER CITY,ND,38,955000,,,,
382027171389,NEW ROCKFORD CITY,ND,38,9114000,,,,
382029171391,HAZELTON CITY,ND,38,235000,,,,
382029171392,LINTON CITY,ND,38,6404000,,,,
382031171393,CARRINGTON CITY,ND,38,7112000,,,,
382035110222,GRAND FORKS CITY,ND,38,218223000,,,,
382035171397,EMERADO CITY,ND,38,1808000,,,,
382035171400,NORTHWOOD CITY,ND,38,4318000,,,,
382039110225,COOPERSTOWN CITY,ND,38,2394000,,,,
382043131891,STEELE CITY,ND,38,1208000,,,,
382045205100,LA MOURE CITY,ND,38,3501000,,,,
382049131895,GRANVILLE CITY,ND,38,280000,,,,
382049209013,UPHAM CITY,ND,38,172000,,,,
382053191079,WATFORD CITY CITY,ND,38,103100000,,,,
382055171421,UNDERWOOD CITY,ND,38,3679000,,,,
382055209017,WASHBURN CITY,ND,38,8040000,,,,
382057131902,ZAP CITY,ND,38,1800000,,,,
382057186831,BEULAH CITY,ND,38,4928000,,,,
382057209018,HAZEN CITY,ND,38,8427000,,,,
382059131903,GLEN ULLIN CITY,ND,38,3905000,,,,
382059171426,MANDAN CITY,ND,38,67463000,,,,
382061171427,PARSHALL CITY,ND,38,7374000,,,,
382061171429,STANLEY CITY,ND,38,3558000,,,,
382061191080,NEW TOWN CITY,ND,38,10106000,,,,
382063171431,LAKOTA CITY,ND,38,128000,,,,
382067202319,CAVALIER CITY,ND,38,4607000,,,,
382069171440,RUGBY CITY,ND,38,7822000,,,,
382071171443,DEVILS LAKE CITY,ND,38,10425000,,,,
382073171445,LISBON CITY,ND,38,10484000,,,,
382075184085,MOHALL CITY,ND,38,1170000,,,,
382077171454,WAHPETON CITY,ND,38,17003000,,,,
382079202322,ROLLA CITY,ND,38,2745000,,,,
382081110242,MILNOR CITY,ND,38,2429000,,,,
382081171458,FORMAN CITY,ND,38,3934000,,,,
382089171463,DICKINSON CITY,ND,38,55060000,,,,
382089171465,RICHARDTON CITY,ND,38,4309000,,,,
382089191082,BELFIELD CITY,ND,38,1997000,,,,
382091171466,FINLEY CITY,ND,38,1375000,,,,
382091171467,HOPE CITY,ND,38,671000,,,,
382093171469,JAMESTOWN CITY,ND,38,47053000,,,,
382095191083,CANDO CITY,ND,38,2003000,,,,
382097110251,HILLSBORO CITY,ND,38,1027000,,,,
382097205104,MAYVILLE CITY,ND,38,4097000,,,,
382099193835,PARK RIVER CITY,ND,38,5533000,,,,
382099225831,GRAFTON CITY,ND,38,15337000,,,,
382101131930,BURLINGTON CITY,ND,38,2830000,,,,
382101171488,KENMARE CITY,ND,38,1220000,,,,
382101184081,MINOT CITY,ND,38,138203000,,,,
382103171492,HARVEY CITY,ND,38,11474000,,,,
382105171495,RAY CITY,ND,38,1035000,,,,
382105171498,WILLISTON CITY,ND,38,315594000,,,,
382105205107,TIOGA CITY,ND,38,5043000,,,,
391003172240,ALLEN COUNTY,OH,39,9138000,,,,
391007211414,ASHTABULA COUNTY,OH,39,16466000,,,,
391009172241,ATHENS COUNTY,OH,39,19245000,,,,
391011172242,AUGLAIZE COUNTY,OH,39,926000,,,,
391013132367,BELMONT COUNTY,OH,39,7031000,,,,
391017172244,BUTLER COUNTY,OH,39,61978000,,,,
391023172245,CLARK COUNTY,OH,39,16323000,,,,
391025110675,CLERMONT COUNTY,OH,39,952000,,,,
391033139553,CRAWFORD COUNTY,OH,39,3536000,,,,
391035172248,CUYAHOGA COUNTY,OH,39,1660331000,,,,
391041194517,DELAWARE COUNTY,OH,39,101681000,,,,
391043186915,ERIE COUNTY,OH,39,37611000,,,,
391045132369,FAIRFIELD COUNTY,OH,39,22320000,,,,
391049172250,FRANKLIN COUNTY,OH,39,1009189000,,,,
391051110680,FULTON COUNTY,OH,39,2591000,,,,
391055132370,GEAUGA COUNTY,OH,39,25777000,,,,
391057172252,GREENE COUNTY,OH,39,57814000,,,,
391059172253,GUERNSEY COUNTY,OH,39,6855000,,,,
391061172254,HAMILTON COUNTY,OH,39,1097496000,,,,
391063132371,HANCOCK COUNTY,OH,39,8892000,,,,
391073172257,HOCKING COUNTY,OH,39,5805000,,,,
391075172258,HOLMES COUNTY,OH,39,1806000,,,,
391079186916,JACKSON COUNTY,OH,39,430000,,,,
391081172259,JEFFERSON COUNTY,OH,39,16244000,,,,
391083172260,KNOX COUNTY,OH,39,6264000,,,,
391085194515,LAKE COUNTY,OH,39,16539000,,,,
391089191153,LICKING COUNTY,OH,39,10545000,,,,
391091194519,LOGAN COUNTY,OH,39,38221000,,,,
391093172262,LORAIN COUNTY,OH,39,51982000,,,,
391103132375,MEDINA COUNTY,OH,39,5487000,,,,
391109186917,MIAMI COUNTY,OH,39,10602000,,,,
391111132377,MONROE COUNTY,OH,39,16622000,,,,
391113132378,MONTGOMERY COUNTY,OH,39,82761000,,,,
391117172267,MORROW COUNTY,OH,39,3840000,,,,
391119172268,MUSKINGUM COUNTY,OH,39,27011000,,,,
391121132379,NOBLE COUNTY,OH,39,1745000,,,,
391133110687,PORTAGE COUNTY,OH,39,9164000,,,,
391135132380,PREBLE COUNTY,OH,39,8263000,,,,
391143194940,SANDUSKY COUNTY,OH,39,1113000,,,,
391147132381,SENECA COUNTY,OH,39,9963000,,,,
391151172274,STARK COUNTY,OH,39,230700000,,,,
391153132383,SUMMIT COUNTY,OH,39,113775000,,,,
391155193868,TRUMBULL COUNTY,OH,39,88512000,,,,
391159110690,UNION COUNTY,OH,39,73962000,,,,
391161172275,VAN WERT COUNTY,OH,39,3220000,,,,
391163172276,VINTON COUNTY,OH,39,612000,,,,
391169110691,WAYNE COUNTY,OH,39,2668000,,,,
391173110692,WOOD COUNTY,OH,39,3712000,,,,
392003186920,LIMA CITY,OH,39,142706000,,,,
392005132388,ASHLAND CITY,OH,39,10520000,,,,
392007172294,ANDOVER VILLAGE,OH,39,858000,,,,
392007172295,GENEVA ON THE LAKE VILLAGE,OH,39,4042000,,,,
392011132395,MINSTER VILLAGE,OH,39,4258000,,,,
392013132396,SHADYSIDE VILLAGE,OH,39,3741000,,,,
392013172309,MARTINS FERRY CITY,OH,39,852000,,,,
392015132397,MOUNT ORAB VILLAGE,OH,39,12814000,,,,
392017110707,MIDDLETOWN CITY,OH,39,63821000,,,,
392017132400,MONROE CITY,OH,39,17946000,,,,
392017172315,HAMILTON CITY,OH,39,195022000,,,,
392017172316,FAIRFIELD CITY,OH,39,7645000,,,,
392023172329,SPRINGFIELD CITY,OH,39,24121000,,,,
392025110713,BATAVIA VILLAGE,OH,39,8573000,,,,
392033132412,GALION CITY,OH,39,8132000,,,,
392035110719,BEDFORD CITY,OH,39,5002000,,,,
392035110724,NEWBURGH HEIGHTS VILLAGE,OH,39,5450000,,,,
392035110725,SOLON CITY,OH,39,5960000,,,,
392035132415,LAKEWOOD CITY,OH,39,66655000,,,,
392035132416,MAPLE HEIGHTS CITY,OH,39,7637000,,,,
392035132418,NORTH OLMSTED CITY,OH,39,60581000,,,,
392035132421,SEVEN HILLS CITY,OH,39,15547000,,,,
392035172350,BAY VILLAGE CITY,OH,39,8760000,,,,
392035172358,CLEVELAND CITY,OH,39,3170469000,,,,
392035172359,EAST CLEVELAND CITY,OH,39,2097000,,,,
392035172364,MAYFIELD VILLAGE,OH,39,2454000,,,,
392035172365,MIDDLEBURG HEIGHTS CITY,OH,39,21904000,,,,
392035172370,SHAKER HEIGHTS CITY,OH,39,10998000,,,,
392035172371,STRONGSVILLE CITY,OH,39,43577000,,,,
392035194959,WESTLAKE CITY,OH,39,50371000,,,,
392035205122,BROADVIEW HEIGHTS CITY,OH,39,11634000,,,,
392035205123,EUCLID CITY,OH,39,10200000,,,,
392035205124,MAYFIELD HEIGHTS CITY,OH,39,33000000,,,,
392035209044,INDEPENDENCE CITY,OH,39,18805000,,,,
392035209046,ROCKY RIVER CITY,OH,39,2515000,,,,
392035211416,CUYAHOGA HEIGHTS VILLAGE,OH,39,8294000,,,,
392037172374,GETTYSBURG VILLAGE,OH,39,579000,,,,
392037172381,VERSAILLES VILLAGE,OH,39,4438000,,,,
392039172382,DEFIANCE CITY,OH,39,46700000,,,,
392041194846,DELAWARE CITY,OH,39,80912000,,,,
392045132431,LANCASTER CITY,OH,39,319710000,,,,
392049110737,DUBLIN CITY,OH,39,194733000,,,,
392049110739,WESTERVILLE CITY,OH,39,97338000,,,,
392049172400,BEXLEY CITY,OH,39,11094000,,,,
392049172402,GAHANNA CITY,OH,39,17575000,,,,
392049172403,GRANDVIEW HEIGHTS CITY,OH,39,17223000,,,,
392049186930,OBETZ CITY,OH,39,21805000,,,,
392049202328,GROVE CITY,OH,39,52984000,,,,
392049209051,HILLIARD CITY,OH,39,131960000,,,,
392049209054,WHITEHALL CITY,OH,39,12391000,,,,
392057194848,XENIA CITY,OH,39,7275000,,,,
392059110743,BYESVILLE VILLAGE,OH,39,8979000,,,,
392061132445,NORWOOD CITY,OH,39,75449000,,,,
392061172430,BLUE ASH CITY,OH,39,37801000,,,,
392061172431,CLEVES VILLAGE,OH,39,3049000,,,,
392061172438,LOVELAND CITY,OH,39,11360000,,,,
392061186933,NEWTOWN VILLAGE,OH,39,1419000,,,,
392061191166,CINCINNATI CITY,OH,39,1146125000,,,,
392061194851,FOREST PARK CITY,OH,39,7924000,,,,
392061209058,GOLF MANOR VILLAGE,OH,39,1686000,,,,
392061209059,THE VILLAGE OF INDIAN HILL CITY,OH,39,6004000,,,,
392063172441,FINDLAY CITY,OH,39,2675000,,,,
392069172454,LIBERTY CENTER VILLAGE,OH,39,951000,,,,
392071172456,HILLSBORO CITY,OH,39,5567000,,,,
392077172462,MONROEVILLE VILLAGE,OH,39,7780000,,,,
392081172465,BLOOMINGDALE VILLAGE,OH,39,100000,,,,
392081172472,TORONTO CITY,OH,39,21478000,,,,
392085172486,WILLOUGHBY CITY,OH,39,33599000,,,,
392085194858,MENTOR CITY,OH,39,30100000,,,,
392085205130,PAINESVILLE CITY,OH,39,3731000,,,,
392089209070,NEWARK CITY,OH,39,35135000,,,,
392093193882,AVON LAKE CITY,OH,39,50928000,,,,
392093193883,NORTH RIDGEVILLE CITY,OH,39,10167000,,,,
392093205132,AMHERST CITY,OH,39,6985000,,,,
392093209074,LORAIN CITY,OH,39,82323000,,,,
392095110774,OREGON CITY,OH,39,68613000,,,,
392095191174,MAUMEE CITY,OH,39,34652000,,,,
392095205133,TOLEDO CITY,OH,39,1077000,,,,
392099172516,CANFIELD CITY,OH,39,443000,,,,
392099172520,YOUNGSTOWN CITY,OH,39,15852000,,,,
392103110778,WADSWORTH CITY,OH,39,25015000,,,,
392103132482,MEDINA CITY,OH,39,4035000,,,,
392103132483,BRUNSWICK CITY,OH,39,4043000,,,,
392107191176,CELINA CITY,OH,39,6591000,,,,
392109202336,TIPP CITY CITY,OH,39,9362000,,,,
392113132491,CLAYTON CITY,OH,39,8225000,,,,
392113132493,MIAMISBURG CITY,OH,39,67405000,,,,
392113172543,DAYTON CITY,OH,39,179389000,,,,
392113172545,KETTERING CITY,OH,39,22885000,,,,
392119132501,ZANESVILLE CITY,OH,39,2182000,,,,
392129172576,CIRCLEVILLE CITY,OH,39,16091000,,,,
392133132510,KENT CITY,OH,39,27347000,,,,
392133172581,AURORA CITY,OH,39,909000,,,,
392139110801,MANSFIELD CITY,OH,39,60957000,,,,
392139209091,SHELBY CITY,OH,39,13214000,,,,
392141172600,CHILLICOTHE CITY,OH,39,7487000,,,,
392143172603,FREMONT CITY,OH,39,81322000,,,,
392149172612,JACKSON CENTER VILLAGE,OH,39,239000,,,,
392151172618,CANTON CITY,OH,39,34754000,,,,
392153132530,GREEN CITY,OH,39,45335000,,,,
392153172625,BARBERTON CITY,OH,39,2945000,,,,
392153172627,CUYAHOGA FALLS CITY,OH,39,19835000,,,,
392153172628,HUDSON CITY,OH,39,19835000,,,,
